application,campaign_id,evaluator_reason,evaluator_status,forecast,law,method,metrics,operation,placement,repetition
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G0,"{""absolute_error_pp"": 9.444444444444445, ""attempts"": 900, ""brier"": 0.09444444444444444, ""forecast"": 1.0, ""observed"": 0.9055555555555556, ""signed_error_pp"": 9.444444444444445, ""successes"": 815}",create_visit,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""attempts"": 900, ""exact_fraction"": ""847/900"", ""probability"": 0.9411111111111111, ""reason"": null, ""status"": ""ok"", ""successes"": 847, ""timeouts"": 18}",NC,B0,"{""absolute_error_pp"": 3.5555555555555562, ""attempts"": 900, ""brier"": 0.08678888888888889, ""forecast"": 0.9411111111111111, ""observed"": 0.9055555555555556, ""signed_error_pp"": 3.5555555555555562, ""successes"": 815}",create_visit,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""model_id"": ""campaign-1871b92b15f956d73945--create_visit--conditional_local"", ""probability"": 0.9413722286448298, ""reason"": null, ""status"": ""ok""}",NC,PMX,"{""absolute_error_pp"": 3.5816673089274276, ""attempts"": 900, ""brier"": 0.08680752542920864, ""forecast"": 0.9413722286448298, ""observed"": 0.9055555555555556, ""signed_error_pp"": 3.5816673089274276, ""successes"": 815}",create_visit,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""model_id"": ""campaign-1871b92b15f956d73945--create_visit--inclusive"", ""probability"": 0.9047633086419753, ""reason"": null, ""status"": ""ok""}",NC,PMX_inclusive,"{""absolute_error_pp"": 0.07922469135802634, ""attempts"": 900, ""brier"": 0.08552531901319675, ""forecast"": 0.9047633086419753, ""observed"": 0.9055555555555556, ""signed_error_pp"": -0.07922469135802634, ""successes"": 815}",create_visit,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,Gstar,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,GID,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,Gselected,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G_without_deadline,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G_without_selection,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G_without_completion,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G0,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""attempts"": 900, ""exact_fraction"": ""900/900"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok"", ""successes"": 900, ""timeouts"": 0}",NC,B0,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""model_id"": ""campaign-1871b92b15f956d73945--list_owners--conditional_local"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,PMX,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""model_id"": ""campaign-1871b92b15f956d73945--list_owners--inclusive"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,PMX_inclusive,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,Gstar,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,GID,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,Gselected,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G_without_deadline,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G_without_selection,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G_without_completion,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G0,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""attempts"": 900, ""exact_fraction"": ""900/900"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok"", ""successes"": 900, ""timeouts"": 0}",NC,B0,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""model_id"": ""campaign-1871b92b15f956d73945--list_vets--conditional_local"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,PMX,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""model_id"": ""campaign-1871b92b15f956d73945--list_vets--inclusive"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,PMX_inclusive,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""839/900"", ""probability"": 0.9322222222222222, ""reason"": null, ""status"": ""ok""}",NC,Gstar,"{""absolute_error_pp"": 2.111111111111108, ""attempts"": 900, ""brier"": 0.08143333333333333, ""forecast"": 0.9322222222222222, ""observed"": 0.9111111111111111, ""signed_error_pp"": 2.111111111111108, ""successes"": 820}",owner_details_with_visits,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""identified_lower"": 0.9322222222222222, ""identified_upper"": 1.0, ""lower_exact"": ""839/900"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,GID,,owner_details_with_visits,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""identified_lower"": 0.9322222222222222, ""identified_upper"": 1.0, ""lower_exact"": ""839/900"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,Gselected,,owner_details_with_visits,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""identified_lower"": 0.9322222222222222, ""identified_upper"": 0.9588888888888889, ""lower_exact"": ""839/900"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""863/900""}",NC,G_without_deadline,,owner_details_with_visits,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""839/900"", ""probability"": 0.9322222222222222, ""reason"": null, ""status"": ""ok""}",NC,G_without_selection,"{""absolute_error_pp"": 2.111111111111108, ""attempts"": 900, ""brier"": 0.08143333333333333, ""forecast"": 0.9322222222222222, ""observed"": 0.9111111111111111, ""signed_error_pp"": 2.111111111111108, ""successes"": 820}",owner_details_with_visits,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""identified_lower"": 0.9322222222222222, ""identified_upper"": 0.9733333333333334, ""lower_exact"": ""839/900"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""73/75""}",NC,G_without_completion,,owner_details_with_visits,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G0,"{""absolute_error_pp"": 8.888888888888891, ""attempts"": 900, ""brier"": 0.08888888888888889, ""forecast"": 1.0, ""observed"": 0.9111111111111111, ""signed_error_pp"": 8.888888888888891, ""successes"": 820}",owner_details_with_visits,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""attempts"": 900, ""exact_fraction"": ""839/900"", ""probability"": 0.9322222222222222, ""reason"": null, ""status"": ""ok"", ""successes"": 839, ""timeouts"": 24}",NC,B0,"{""absolute_error_pp"": 2.111111111111108, ""attempts"": 900, ""brier"": 0.08143333333333333, ""forecast"": 0.9322222222222222, ""observed"": 0.9111111111111111, ""signed_error_pp"": 2.111111111111108, ""successes"": 820}",owner_details_with_visits,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""model_id"": ""campaign-1871b92b15f956d73945--owner_details_with_visits--conditional_local"", ""probability"": 0.9322222222222222, ""reason"": null, ""status"": ""ok""}",NC,PMX,"{""absolute_error_pp"": 2.111111111111108, ""attempts"": 900, ""brier"": 0.08143333333333333, ""forecast"": 0.9322222222222222, ""observed"": 0.9111111111111111, ""signed_error_pp"": 2.111111111111108, ""successes"": 820}",owner_details_with_visits,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,,qualified,"{""model_id"": ""campaign-1871b92b15f956d73945--owner_details_with_visits--inclusive"", ""probability"": 0.9322222222222222, ""reason"": null, ""status"": ""ok""}",NC,PMX_inclusive,"{""absolute_error_pp"": 2.111111111111108, ""attempts"": 900, ""brier"": 0.08143333333333333, ""forecast"": 0.9322222222222222, ""observed"": 0.9111111111111111, ""signed_error_pp"": 2.111111111111108, ""successes"": 820}",owner_details_with_visits,split,0
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""203/225"", ""probability"": 0.9022222222222223, ""reason"": null, ""status"": ""ok""}",NC,Gstar,"{""absolute_error_pp"": 2.0000000000000018, ""attempts"": 900, ""brier"": 0.0721283950617284, ""forecast"": 0.9022222222222223, ""observed"": 0.9222222222222223, ""signed_error_pp"": -2.0000000000000018, ""successes"": 830}",create_visit,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""identified_lower"": 0.9022222222222223, ""identified_upper"": 1.0, ""lower_exact"": ""203/225"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,GID,,create_visit,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""identified_lower"": 0.9022222222222223, ""identified_upper"": 1.0, ""lower_exact"": ""203/225"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,Gselected,,create_visit,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""identified_lower"": 0.9022222222222223, ""identified_upper"": 0.9277777777777778, ""lower_exact"": ""203/225"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""167/180""}",NC,G_without_deadline,,create_visit,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""203/225"", ""probability"": 0.9022222222222223, ""reason"": null, ""status"": ""ok""}",NC,G_without_selection,"{""absolute_error_pp"": 2.0000000000000018, ""attempts"": 900, ""brier"": 0.0721283950617284, ""forecast"": 0.9022222222222223, ""observed"": 0.9222222222222223, ""signed_error_pp"": -2.0000000000000018, ""successes"": 830}",create_visit,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""identified_lower"": 0.9022222222222223, ""identified_upper"": 0.9744444444444444, ""lower_exact"": ""203/225"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""877/900""}",NC,G_without_completion,,create_visit,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G0,"{""absolute_error_pp"": 7.777777777777772, ""attempts"": 900, ""brier"": 0.07777777777777778, ""forecast"": 1.0, ""observed"": 0.9222222222222223, ""signed_error_pp"": 7.777777777777772, ""successes"": 830}",create_visit,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""attempts"": 900, ""exact_fraction"": ""812/900"", ""probability"": 0.9022222222222223, ""reason"": null, ""status"": ""ok"", ""successes"": 812, ""timeouts"": 23}",NC,B0,"{""absolute_error_pp"": 2.0000000000000018, ""attempts"": 900, ""brier"": 0.0721283950617284, ""forecast"": 0.9022222222222223, ""observed"": 0.9222222222222223, ""signed_error_pp"": -2.0000000000000018, ""successes"": 830}",create_visit,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""model_id"": ""campaign-59877e8c89b929f17cc8--create_visit--conditional_local"", ""probability"": 0.9027096503289717, ""reason"": null, ""status"": ""ok""}",NC,PMX,"{""absolute_error_pp"": 1.9512571893250619, ""attempts"": 900, ""brier"": 0.07210913552361767, ""forecast"": 0.9027096503289717, ""observed"": 0.9222222222222223, ""signed_error_pp"": -1.9512571893250619, ""successes"": 830}",create_visit,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""model_id"": ""campaign-59877e8c89b929f17cc8--create_visit--inclusive"", ""probability"": 0.8375139533607681, ""reason"": null, ""status"": ""ok""}",NC,PMX_inclusive,"{""absolute_error_pp"": 8.47082688614542, ""attempts"": 900, ""brier"": 0.07890388587523281, ""forecast"": 0.8375139533607681, ""observed"": 0.9222222222222223, ""signed_error_pp"": -8.47082688614542, ""successes"": 830}",create_visit,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,Gstar,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,GID,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,Gselected,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G_without_deadline,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G_without_selection,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G_without_completion,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G0,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""attempts"": 900, ""exact_fraction"": ""900/900"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok"", ""successes"": 900, ""timeouts"": 0}",NC,B0,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""model_id"": ""campaign-59877e8c89b929f17cc8--list_owners--conditional_local"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,PMX,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""model_id"": ""campaign-59877e8c89b929f17cc8--list_owners--inclusive"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,PMX_inclusive,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_owners,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,Gstar,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,GID,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,Gselected,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G_without_deadline,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G_without_selection,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G_without_completion,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G0,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""attempts"": 900, ""exact_fraction"": ""900/900"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok"", ""successes"": 900, ""timeouts"": 0}",NC,B0,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""model_id"": ""campaign-59877e8c89b929f17cc8--list_vets--conditional_local"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,PMX,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""model_id"": ""campaign-59877e8c89b929f17cc8--list_vets--inclusive"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,PMX_inclusive,"{""absolute_error_pp"": 0.0, ""attempts"": 900, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0, ""successes"": 900}",list_vets,split,1
spring_petclinic_microservices,v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,,qualified,"{""exact_fraction"": ""823/900"", ""probability"": 0.9144444444444444, ""reason"": null, ""status"": ""ok""}",NC,Gstar,"{""absolute_error_pp"": 1.6666666666666718, ""attempts"": 900, ""brier"": 0.06442098765432099, ""forecast"": 0.9144444444444444, ""observed"": 0.9311111111111111, ""signed_error_pp"": -1.6666666666666718, ""successes"": 838}",owner_details_with_visits,split,1
